HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.page1_url,Input.page2_url,Input.page3_url,Input.page4_url,Input.page5_url,Input.page6_url,Input.page7_url,Input.page8_url,Answer.choice1,Answer.choice2,Answer.choice3,Answer.choice4,Answer.choose1reason,Answer.choose2reason,Answer.choose3reason,Approve,Reject
3UUSLRKAUMBW98W9CS1C0M5EVMS7DT,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:11 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,3XCC1ODXDNJ22KINGUA4UMZXGVURQB,A6J2OG4KRH9WV,Rejected,Thu Apr 13 01:20:00 PDT 2017,Thu Apr 13 01:22:29 PDT 2017,Sun Apr 16 01:22:29 PDT 2017,,Thu Apr 13 09:06:00 PDT 2017,(result 1) one of your selection is not about the specified query shown at the beginning of the survey,149,75% (3/4),75% (3/4),0% (0/0),apple latest news,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ speak French.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ apple latest news.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ apple latest news.html,Result 1,Result 4,Result 6,Result 7,"Pictures illustrates more the result, I prefer the left one","I prefer the right result, because the left result shows fake news (with new release of Iphone 8?!)","Again, the right result is better, because of the quality of the result (left : fake news with fake pictures)|I prefer the categories of the left result more clear, and with the pictures",,
3UUSLRKAUMBW98W9CS1C0M5EVMSD7Z,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:44 PDT 2017,,,3018Q3ZVOKYAF4B6RYDI4MKSC62AR3,A1OODAVBDNRWQ5,Approved,Sun Apr 09 01:30:48 PDT 2017,Sun Apr 09 01:33:32 PDT 2017,Wed Apr 12 01:33:32 PDT 2017,Mon Apr 10 13:19:26 PDT 2017,,,164,100% (1/1),100% (1/1),0% (0/0),hair growth,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ warner brothers.html,Result 1,Result 3,equally good,None good,Pictures make it easier to choose which link to pick.,Easier to read,"Both are easy to read|they are about different things, so hard to make a choice which is better",,
3UUSLRKAUMBW98W9CS1C0M5EVMSD7Z,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:44 PDT 2017,,,3FQ5JJ512NWVCJS0AI9QPGIEGRNNKZ,ADFINX7KUXUEI,Rejected,Wed Apr 12 01:07:45 PDT 2017,Wed Apr 12 01:08:54 PDT 2017,Sat Apr 15 01:08:54 PDT 2017,,Thu Apr 13 09:06:06 PDT 2017,(result 8) one of your selection is not about the specified query shown at the beginning of the survey,69,0% (0/1),0% (0/1),0% (0/0),hair growth,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ warner brothers.html,None good,equally good,equally good,Result 8,Cleaner results,Both seem fine,Seem similar|Seems better,,
3UUSLRKAUMBW98W9CS1C0M5EVMSD7Z,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:24 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:48:44 PDT 2017,,,3LQ8PUHQFN0CWSG17HT17G652ANIH6,A3LN4KALC95O1E,Approved,Tue Apr 11 23:44:13 PDT 2017,Tue Apr 11 23:51:10 PDT 2017,Fri Apr 14 23:51:10 PDT 2017,Thu Apr 13 09:06:07 PDT 2017,Thu Apr 13 08:48:43 PDT 2017,,417,51% (140/277),51% (140/277),0% (0/0),hair growth,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ hair growth.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ warner brothers.html,Result 1,Result 4,Result 5,Result 7,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3V8JSVE8YZYKGY6AVW2WJH7WZX1YED,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:22 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:11 PDT 2017,,,326O153BMK6J479DP2KKVGTFIKVDEH,A3U0DESBUAX9LP,Rejected,Sat Apr 08 16:37:28 PDT 2017,Sat Apr 08 16:40:47 PDT 2017,Tue Apr 11 16:40:47 PDT 2017,,Mon Apr 10 13:19:21 PDT 2017,(result 4) one of your selection is not about the specified query shown at the beginning of the survey,199,0% (0/1),0% (0/1),0% (0/0),Robert Kennedy,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Robert Kennedy.html,Result 2,Result 4,None good,Result 8,Images and more relevant search results,larger variety of search results,Both sides went too deep based on search term|Most relevant items based on search terms were at the top,,
3V8JSVE8YZYKGY6AVW2WJH7WZX1YED,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:22 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:11 PDT 2017,,,33L7PJKHCI69CVVJYPYZ8AFFA3R8T2,ANB22O8NKSUZD,Approved,Sat Apr 08 19:59:32 PDT 2017,Sat Apr 08 20:02:17 PDT 2017,Tue Apr 11 20:02:17 PDT 2017,Mon Apr 10 13:19:21 PDT 2017,,,165,100% (1/1),100% (1/1),0% (0/0),Robert Kennedy,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Robert Kennedy.html,Result 1,equally good,equally good,Result 7,it isnt wikipedia,"it is two different searches, both seem reliable for what was searched",both are youtube videos so they both could be of value |is not wikipedia,,
3V8JSVE8YZYKGY6AVW2WJH7WZX1YED,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:22 PDT 2017,6,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:11 PDT 2017,,,3E4GGUZ1TAZZNX37OZB6XSFG5WW2KN,A3LN4KALC95O1E,Rejected,Wed Apr 12 00:07:50 PDT 2017,Wed Apr 12 00:16:32 PDT 2017,Sat Apr 15 00:16:32 PDT 2017,,Thu Apr 13 08:47:38 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,522,51% (140/277),51% (140/277),0% (0/0),Robert Kennedy,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ Robert Kennedy.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ Robert Kennedy.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3VADEH0UHD5RH3JR54QIV7IZWJ7SPE,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:53 PDT 2017,,,34V1S5K3GU93O23H74WKXWICA6K69A,A3LN4KALC95O1E,Approved,Tue Apr 11 23:30:09 PDT 2017,Tue Apr 11 23:45:14 PDT 2017,Fri Apr 14 23:45:14 PDT 2017,Thu Apr 13 09:05:51 PDT 2017,Thu Apr 13 08:45:13 PDT 2017,,905,51% (140/277),51% (140/277),0% (0/0),wallpaper scenery,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ drawings of flowers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3VADEH0UHD5RH3JR54QIV7IZWJ7SPE,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:53 PDT 2017,,,3X3OR7WPZ18LTINEPGW8MJ5YGSFL8Q,A1QUOTZEN3BNVF,Approved,Mon Apr 10 10:45:34 PDT 2017,Mon Apr 10 10:47:12 PDT 2017,Thu Apr 13 10:47:12 PDT 2017,Mon Apr 10 13:19:14 PDT 2017,,,98,50% (1/2),50% (1/2),0% (0/0),wallpaper scenery,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/SearsiaVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ drawings of flowers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ wallpaper scenery.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ wallpaper scenery.html,Result 1,Result 4,equally good,Result 7,has more of what was asked for,the other looks to be just videos,has more options instead of videos|has more options instead of videos,,
3VGET1QSZ17VIEW0TN62SAUZ22XW7Q,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:03 PDT 2017,,,37UQDCYH6Z3KP9UPTF68VS75W9MV7D,A3LN4KALC95O1E,Rejected,Tue Apr 11 23:25:05 PDT 2017,Tue Apr 11 23:30:01 PDT 2017,Fri Apr 14 23:30:01 PDT 2017,,Thu Apr 13 08:49:03 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,296,51% (140/277),51% (140/277),0% (0/0),relieve stress,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Star Wars.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ relieve stress.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
3VGET1QSZ17VIEW0TN62SAUZ22XW7Q,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:03 PDT 2017,,,3E13VNJ1NP31SHVN5SQGFTQYLOHI13,A2FV2TYREMZNGD,Approved,Thu Apr 13 13:43:37 PDT 2017,Thu Apr 13 13:46:35 PDT 2017,Sun Apr 16 13:46:35 PDT 2017,2017-04-16 20:47:27 UTC,,,178,100% (1/1),100% (1/1),0% (0/0),relieve stress,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Star Wars.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ relieve stress.html,Result 2,Result 3,Result 6,equally good,You more than one result.,You get scientific information.,You find ways to deal with stress and anxiety.|Good information on different stress relief techniques.,,
3VGET1QSZ17VIEW0TN62SAUZ22XW7Q,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,5,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:03 PDT 2017,,,3L70J4KAZIUGEUS19XIYZX3OXGHADP,A3ONHNCE473E9V,Approved,Sat Apr 15 17:32:41 PDT 2017,Sat Apr 15 17:37:28 PDT 2017,Tue Apr 18 17:37:28 PDT 2017,Sun Apr 16 15:22:11 PDT 2017,,,287,100% (4/4),100% (4/4),0% (0/0),relieve stress,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/OrganicVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ Star Wars.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ relieve stress.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceAndVerticalVersion/University of Twente - Search_ relieve stress.html,Result 2,Result 4,Result 6,Result 8,More useful information that I could use to my benefit. Seems simpler.,Seems like it would have,The left result displayed off-topic information.|The right side displays information on how to naturally relieve stress which is a more attractive search result.,,
